"id","schema","table_name","variable_name","IDI20200120","IDI20200720","IDI20201020","IDI20210420","variable_type","collection","agency","description"
10191,"gss_clean","gss_person_2008","gss_pq_SUPQ06_12",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10192,"gss_clean","gss_person_2008","gss_pq_SUPQ06_13",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10193,"gss_clean","gss_person_2008","gss_pq_SUPQ06_14",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10194,"gss_clean","gss_person_2008","gss_pq_SUPQ06_15",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10195,"gss_clean","gss_person_2008","gss_pq_SUPQ06_16",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10196,"gss_clean","gss_person_2008","gss_pq_SUPQ06_17",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10197,"gss_clean","gss_person_2008","gss_pq_SUPQ06_18",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10198,"gss_clean","gss_person_2008","gss_pq_SUPQ06_19",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10199,"gss_clean","gss_person_2008","gss_pq_SUPQ06_20",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10200,"gss_clean","gss_person_2008","gss_pq_SUPQ06_21",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10201,"gss_clean","gss_person_2008","gss_pq_SUPQ06_22",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10202,"gss_clean","gss_person_2008","gss_pq_SUPQ06_23",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10203,"gss_clean","gss_person_2008","gss_pq_SUPQ06_24",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10204,"gss_clean","gss_person_2008","gss_pq_SUPQ06_25",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10205,"gss_clean","gss_person_2008","gss_pq_SUPQ06_88",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10206,"gss_clean","gss_person_2008","gss_pq_SUPQ06_99",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10207,"gss_clean","gss_person_2008","gss_pq_SUPQ07",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10208,"gss_clean","gss_person_2008","gss_pq_SUPQ08",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10209,"gss_clean","gss_person_2008","gss_pq_SUPQ09_11",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10210,"gss_clean","gss_person_2008","gss_pq_SUPQ09_12",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10211,"gss_clean","gss_person_2008","gss_pq_SUPQ09_13",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10212,"gss_clean","gss_person_2008","gss_pq_SUPQ09_14",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10213,"gss_clean","gss_person_2008","gss_pq_SUPQ09_15",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10214,"gss_clean","gss_person_2008","gss_pq_SUPQ09_16",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10215,"gss_clean","gss_person_2008","gss_pq_SUPQ09_17",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10216,"gss_clean","gss_person_2008","gss_pq_SUPQ09_18",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10217,"gss_clean","gss_person_2008","gss_pq_SUPQ09_19",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10218,"gss_clean","gss_person_2008","gss_pq_SUPQ09_20",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10219,"gss_clean","gss_person_2008","gss_pq_SUPQ09_21",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10220,"gss_clean","gss_person_2008","gss_pq_SUPQ09_22",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10221,"gss_clean","gss_person_2008","gss_pq_SUPQ09_23",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10222,"gss_clean","gss_person_2008","gss_pq_SUPQ09_24",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10223,"gss_clean","gss_person_2008","gss_pq_SUPQ09_88",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10224,"gss_clean","gss_person_2008","gss_pq_SUPQ09_99",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10225,"gss_clean","gss_person_2008","gss_pq_SUPQ10",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10226,"gss_clean","gss_person_2008","gss_pq_SUPQ11_11",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10227,"gss_clean","gss_person_2008","gss_pq_SUPQ11_12",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10228,"gss_clean","gss_person_2008","gss_pq_SUPQ11_13",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10229,"gss_clean","gss_person_2008","gss_pq_SUPQ11_14",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10230,"gss_clean","gss_person_2008","gss_pq_SUPQ11_15",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10231,"gss_clean","gss_person_2008","gss_pq_SUPQ11_16",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10232,"gss_clean","gss_person_2008","gss_pq_SUPQ11_17",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10233,"gss_clean","gss_person_2008","gss_pq_SUPQ11_18",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10234,"gss_clean","gss_person_2008","gss_pq_SUPQ11_19",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10235,"gss_clean","gss_person_2008","gss_pq_SUPQ11_20",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10236,"gss_clean","gss_person_2008","gss_pq_SUPQ11_21",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10237,"gss_clean","gss_person_2008","gss_pq_SUPQ11_22",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10238,"gss_clean","gss_person_2008","gss_pq_SUPQ11_23",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10239,"gss_clean","gss_person_2008","gss_pq_SUPQ11_24",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10240,"gss_clean","gss_person_2008","gss_pq_SUPQ11_88",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10241,"gss_clean","gss_person_2008","gss_pq_SUPQ11_99",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10242,"gss_clean","gss_person_2008","gss_pq_SUPQ12",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10243,"gss_clean","gss_person_2008","gss_pq_SUPQ13_11",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10244,"gss_clean","gss_person_2008","gss_pq_SUPQ13_12",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10245,"gss_clean","gss_person_2008","gss_pq_SUPQ13_13",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10246,"gss_clean","gss_person_2008","gss_pq_SUPQ13_14",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10247,"gss_clean","gss_person_2008","gss_pq_SUPQ13_15",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10248,"gss_clean","gss_person_2008","gss_pq_SUPQ13_16",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10249,"gss_clean","gss_person_2008","gss_pq_SUPQ13_17",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10250,"gss_clean","gss_person_2008","gss_pq_SUPQ13_18",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10251,"gss_clean","gss_person_2008","gss_pq_SUPQ13_19",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10252,"gss_clean","gss_person_2008","gss_pq_SUPQ13_20",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10253,"gss_clean","gss_person_2008","gss_pq_SUPQ13_21",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10254,"gss_clean","gss_person_2008","gss_pq_SUPQ13_22",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10255,"gss_clean","gss_person_2008","gss_pq_SUPQ13_23",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10256,"gss_clean","gss_person_2008","gss_pq_SUPQ13_24",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10257,"gss_clean","gss_person_2008","gss_pq_SUPQ13_88",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10258,"gss_clean","gss_person_2008","gss_pq_SUPQ13_99",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10259,"gss_clean","gss_person_2008","gss_pq_SUPQ14",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10260,"gss_clean","gss_person_2008","gss_pq_SUPQ15_11",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10261,"gss_clean","gss_person_2008","gss_pq_SUPQ15_12",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10262,"gss_clean","gss_person_2008","gss_pq_SUPQ15_13",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10263,"gss_clean","gss_person_2008","gss_pq_SUPQ15_14",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10264,"gss_clean","gss_person_2008","gss_pq_SUPQ15_15",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10265,"gss_clean","gss_person_2008","gss_pq_SUPQ15_16",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10266,"gss_clean","gss_person_2008","gss_pq_SUPQ15_17",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10267,"gss_clean","gss_person_2008","gss_pq_SUPQ15_18",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10268,"gss_clean","gss_person_2008","gss_pq_SUPQ15_19",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10269,"gss_clean","gss_person_2008","gss_pq_SUPQ15_20",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10270,"gss_clean","gss_person_2008","gss_pq_SUPQ15_21",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10271,"gss_clean","gss_person_2008","gss_pq_SUPQ15_22",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10272,"gss_clean","gss_person_2008","gss_pq_SUPQ15_23",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10273,"gss_clean","gss_person_2008","gss_pq_SUPQ15_24",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10274,"gss_clean","gss_person_2008","gss_pq_SUPQ15_88",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10275,"gss_clean","gss_person_2008","gss_pq_SUPQ15_99",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10276,"gss_clean","gss_person_2008","gss_pq_Under15_DV",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10277,"gss_clean","gss_person_2008","gss_pq_UsableCHH_P2",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10278,"gss_clean","gss_person_2008","gss_pq_UsableCHH_P3",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10279,"gss_clean","gss_person_2008","gss_pq_UsableCHHmem_P2",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10280,"gss_clean","gss_person_2008","gss_pq_UsableCHHmem_P3",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10281,"gss_clean","gss_person_2008","gss_pq_UsableCper_P2",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10282,"gss_clean","gss_person_2008","gss_pq_UsableCper_P3",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10283,"gss_clean","gss_person_2008","gss_pq_UsablePQ_P2",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10284,"gss_clean","gss_person_2008","gss_pq_UsablePQ_P3",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10285,"gss_clean","gss_person_2008","gss_pq_WORDV2",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10286,"gss_clean","gss_person_2008","gss_pq_WORDV3",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10287,"gss_clean","gss_person_2008","gss_pq_WORQ01",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10288,"gss_clean","gss_person_2008","gss_pq_WORQ02",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10289,"gss_clean","gss_person_2008","gss_pq_WORQ03",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10290,"gss_clean","gss_person_2008","gss_pq_WORQ04_coded",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10291,"gss_clean","gss_person_2008","gss_pq_WORQ05",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10292,"gss_clean","gss_person_2008","gss_pq_WORQ07",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10293,"gss_clean","gss_person_2008","gss_pq_WORQ08",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10294,"gss_clean","gss_person_2008","gss_pq_WORQ09",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10295,"gss_clean","gss_person_2008","gss_pq_WORT1Q01_R1",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10296,"gss_clean","gss_person_2008","gss_pq_WORT1Q01_R10",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10297,"gss_clean","gss_person_2008","gss_pq_WORT1Q01_R2",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10298,"gss_clean","gss_person_2008","gss_pq_WORT1Q01_R3",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10299,"gss_clean","gss_person_2008","gss_pq_WORT1Q01_R4",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10300,"gss_clean","gss_person_2008","gss_pq_WORT1Q01_R5",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10301,"gss_clean","gss_person_2008","gss_pq_WORT1Q01_R6",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10302,"gss_clean","gss_person_2008","gss_pq_WORT1Q01_R7",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10303,"gss_clean","gss_person_2008","gss_pq_WORT1Q01_R8",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10304,"gss_clean","gss_person_2008","gss_pq_WORT1Q01_R9",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10305,"gss_clean","gss_person_2008","gss_pq_WORT1Q02_R1",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10306,"gss_clean","gss_person_2008","gss_pq_WORT1Q02_R10",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10307,"gss_clean","gss_person_2008","gss_pq_WORT1Q02_R2",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10308,"gss_clean","gss_person_2008","gss_pq_WORT1Q02_R3",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10309,"gss_clean","gss_person_2008","gss_pq_WORT1Q02_R4",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10310,"gss_clean","gss_person_2008","gss_pq_WORT1Q02_R5",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10311,"gss_clean","gss_person_2008","gss_pq_WORT1Q02_R6",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10312,"gss_clean","gss_person_2008","gss_pq_WORT1Q02_R7",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10313,"gss_clean","gss_person_2008","gss_pq_WORT1Q02_R8",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10314,"gss_clean","gss_person_2008","gss_pq_WORT1Q02_R9",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10315,"gss_clean","gss_person_2008","gss_pq_WORT1Q03_R1",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10316,"gss_clean","gss_person_2008","gss_pq_WORT1Q03_R10",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10317,"gss_clean","gss_person_2008","gss_pq_WORT1Q03_R2",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10318,"gss_clean","gss_person_2008","gss_pq_WORT1Q03_R3",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10319,"gss_clean","gss_person_2008","gss_pq_WORT1Q03_R4",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10320,"gss_clean","gss_person_2008","gss_pq_WORT1Q03_R5",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10321,"gss_clean","gss_person_2008","gss_pq_WORT1Q03_R6",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10322,"gss_clean","gss_person_2008","gss_pq_WORT1Q03_R7",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10323,"gss_clean","gss_person_2008","gss_pq_WORT1Q03_R8",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10324,"gss_clean","gss_person_2008","gss_pq_WORT1Q03_R9",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10325,"gss_clean","gss_person_2008","gss_pq_WORT1Q04_R1",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10326,"gss_clean","gss_person_2008","gss_pq_WORT1Q04_R10",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10327,"gss_clean","gss_person_2008","gss_pq_WORT1Q04_R2",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10328,"gss_clean","gss_person_2008","gss_pq_WORT1Q04_R3",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10329,"gss_clean","gss_person_2008","gss_pq_WORT1Q04_R4",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10330,"gss_clean","gss_person_2008","gss_pq_WORT1Q04_R5",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10331,"gss_clean","gss_person_2008","gss_pq_WORT1Q04_R6",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10332,"gss_clean","gss_person_2008","gss_pq_WORT1Q04_R7",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10333,"gss_clean","gss_person_2008","gss_pq_WORT1Q04_R8",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10334,"gss_clean","gss_person_2008","gss_pq_WORT1Q04_R9",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10335,"gss_clean","gss_person_2008","gss_pq_WORT1Q05_R1",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10336,"gss_clean","gss_person_2008","gss_pq_WORT1Q05_R10",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10337,"gss_clean","gss_person_2008","gss_pq_WORT1Q05_R2",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10338,"gss_clean","gss_person_2008","gss_pq_WORT1Q05_R3",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10339,"gss_clean","gss_person_2008","gss_pq_WORT1Q05_R4",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10340,"gss_clean","gss_person_2008","gss_pq_WORT1Q05_R5",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10341,"gss_clean","gss_person_2008","gss_pq_WORT1Q05_R6",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10342,"gss_clean","gss_person_2008","gss_pq_WORT1Q05_R7",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10343,"gss_clean","gss_person_2008","gss_pq_WORT1Q05_R8",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10344,"gss_clean","gss_person_2008","gss_pq_WORT1Q05_R9",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10345,"gss_clean","gss_person_2008","snz_gss_hhld_uid",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10346,"gss_clean","gss_person_2008","snz_gss_uid",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10347,"gss_clean","gss_person_2008","snz_uid",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10348,"gss_clean","gss_person_2010","gss_pq_birth_month_nbr",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10349,"gss_clean","gss_person_2010","gss_pq_birth_year_nbr",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10350,"gss_clean","gss_person_2010","gss_pq_case_contact_visits",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10351,"gss_clean","gss_person_2010","gss_pq_case_interview_time",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10352,"gss_clean","gss_person_2010","gss_pq_case_non_contact_visits",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10353,"gss_clean","gss_person_2010","gss_pq_collection_code",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10354,"gss_clean","gss_person_2010","gss_pq_CORDV_HHOLD_2ADULTS",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10355,"gss_clean","gss_person_2010","gss_pq_CORDV1",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10356,"gss_clean","gss_person_2010","gss_pq_CORDV10",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10357,"gss_clean","gss_person_2010","gss_pq_CORDV11",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10358,"gss_clean","gss_person_2010","gss_pq_CORDV12",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10359,"gss_clean","gss_person_2010","gss_pq_CORDV13",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10360,"gss_clean","gss_person_2010","gss_pq_CORDV14",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10361,"gss_clean","gss_person_2010","gss_pq_CORDV15",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10362,"gss_clean","gss_person_2010","gss_pq_CORDV16",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10363,"gss_clean","gss_person_2010","gss_pq_CORDV17",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10364,"gss_clean","gss_person_2010","gss_pq_CORDV18",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10365,"gss_clean","gss_person_2010","gss_pq_CORDV2",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10366,"gss_clean","gss_person_2010","gss_pq_CORDV3_ASIAN",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10367,"gss_clean","gss_person_2010","gss_pq_CORDV3_EURO",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10368,"gss_clean","gss_person_2010","gss_pq_CORDV3_MAORI",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10369,"gss_clean","gss_person_2010","gss_pq_CORDV3_MELAA",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10370,"gss_clean","gss_person_2010","gss_pq_CORDV3_NS",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10371,"gss_clean","gss_person_2010","gss_pq_CORDV3_OTHER",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10372,"gss_clean","gss_person_2010","gss_pq_CORDV3_PP",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10373,"gss_clean","gss_person_2010","gss_pq_CORDV4",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10374,"gss_clean","gss_person_2010","gss_pq_CORDV5",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10375,"gss_clean","gss_person_2010","gss_pq_CORDV6",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10376,"gss_clean","gss_person_2010","gss_pq_CORDV7",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10377,"gss_clean","gss_person_2010","gss_pq_CORDV8_11",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10378,"gss_clean","gss_person_2010","gss_pq_CORDV8_12",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10379,"gss_clean","gss_person_2010","gss_pq_CORDV8_13",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10380,"gss_clean","gss_person_2010","gss_pq_CORDV8_14",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10381,"gss_clean","gss_person_2010","gss_pq_CORDV8_15",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10382,"gss_clean","gss_person_2010","gss_pq_CORDV8_16",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10383,"gss_clean","gss_person_2010","gss_pq_CORDV8_17",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10384,"gss_clean","gss_person_2010","gss_pq_CORDV8_18",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10385,"gss_clean","gss_person_2010","gss_pq_CORDV8_19",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10386,"gss_clean","gss_person_2010","gss_pq_CORDV8_20",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10387,"gss_clean","gss_person_2010","gss_pq_CORDV8_21",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10388,"gss_clean","gss_person_2010","gss_pq_CORDV8_22",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10389,"gss_clean","gss_person_2010","gss_pq_CORDV8_23",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10390,"gss_clean","gss_person_2010","gss_pq_CORDV8_24",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10391,"gss_clean","gss_person_2010","gss_pq_CORDV8_77",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10392,"gss_clean","gss_person_2010","gss_pq_CORDV9",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10393,"gss_clean","gss_person_2010","gss_pq_CORDV9_GRP_5YR",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10394,"gss_clean","gss_person_2010","gss_pq_CORPQ06",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10395,"gss_clean","gss_person_2010","gss_pq_CORPQ07",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10396,"gss_clean","gss_person_2010","gss_pq_CORPQ08",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10397,"gss_clean","gss_person_2010","gss_pq_CORPQ10_11",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10398,"gss_clean","gss_person_2010","gss_pq_CORPQ10_12",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10399,"gss_clean","gss_person_2010","gss_pq_CORPQ10_13",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10400,"gss_clean","gss_person_2010","gss_pq_CORPQ10_14",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10401,"gss_clean","gss_person_2010","gss_pq_CORPQ10_15",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10402,"gss_clean","gss_person_2010","gss_pq_CORPQ10_16",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10403,"gss_clean","gss_person_2010","gss_pq_CORPQ10_17",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10404,"gss_clean","gss_person_2010","gss_pq_CORPQ10_18",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10405,"gss_clean","gss_person_2010","gss_pq_CORPQ10_19",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10406,"gss_clean","gss_person_2010","gss_pq_CORPQ10_88",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10407,"gss_clean","gss_person_2010","gss_pq_CORPQ10_99",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10408,"gss_clean","gss_person_2010","gss_pq_CORPQ11",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10409,"gss_clean","gss_person_2010","gss_pq_CORPQ12",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10410,"gss_clean","gss_person_2010","gss_pq_CORPQ13",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10411,"gss_clean","gss_person_2010","gss_pq_CORPQ14",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10412,"gss_clean","gss_person_2010","gss_pq_CORPQ15",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10413,"gss_clean","gss_person_2010","gss_pq_CORPQ16",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10414,"gss_clean","gss_person_2010","gss_pq_CORPQ17",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10415,"gss_clean","gss_person_2010","gss_pq_CORPQ18",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10416,"gss_clean","gss_person_2010","gss_pq_CORPQ19",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10417,"gss_clean","gss_person_2010","gss_pq_CORPQ20",1,1,1,1,0,"General Social Survey","Stats NZ",NA
10418,"gss_clean","gss_person_2010","gss_pq_CORPQ21",1,1,1,1,0,"General Social Survey","Stats NZ",NA
